Año Expediente,Nº Expediente,Fecha apertura,Barrio,origen,Solicita resp.,tema ,subtema,Urgencia
2014,5943,9/24/2014,MILAGROSA,WEB,SI,Mantenimiento del espacio público,Aceras,
2014,5948,9/25/2014,ENSANCHE,10,NO,Mantenimiento del espacio público,Aceras,NO
2014,6025,9/29/2014,ROCHAPEA,10,SI,Mantenimiento del espacio público,Aceras,NO
2014,6038,9/29/2014,CHANTREA,10,SI,Mantenimiento del espacio público,Aceras,NO
2014,6040,9/29/2014,CHANTREA,10,NO,Mantenimiento del espacio público,Aceras,NO
2014,6091,10/1/2014,SAN JUAN,10,SI,Mantenimiento del espacio público,Aceras,NO
2014,6100,10/1/2014,ITURRAMA,10,NO,Mantenimiento del espacio público,Aceras,SI
2014,6123,10/1/2014,ROCHAPEA,10,NO,Mantenimiento del espacio público,Aceras,SI
2014,6127,10/2/2014,MILAGROSA,10,SI,Mantenimiento del espacio público,Aceras,NO
2014,6129,10/2/2014,ITURRAMA,WEB,SI,Mantenimiento del espacio público,Aceras,
2014,6143,10/2/2014,SAN JUAN,WEB,SI,Mantenimiento del espacio público,Aceras,
2014,6144,10/2/2014,SAN JUAN,WEB,SI,Mantenimiento del espacio público,Aceras,
2014,6151,10/2/2014,ROCHAPEA,WEB,SI,Mantenimiento del espacio público,Aceras,
2014,6182,10/3/2014,ENSANCHE,WEB,SI,Mantenimiento del espacio público,Aceras,
2014,6185,10/3/2014,ABEJERAS-AZPILAGAÑA,WEB,SI,Mantenimiento del espacio público,Aceras,
2014,6186,10/3/2014,ABEJERAS-AZPILAGAÑA,WEB,SI,Mantenimiento del espacio público,Aceras,
2014,6197,10/4/2014,MILAGROSA,WEB,SI,Mantenimiento del espacio público,Aceras,
2014,6198,10/4/2014,MILAGROSA,WEB,SI,Mantenimiento del espacio público,Aceras,
2014,6199,10/4/2014,MILAGROSA,WEB,SI,Mantenimiento del espacio público,Aceras,
2014,6216,10/6/2014,SAN JUAN,10,NO,Mantenimiento del espacio público,Aceras,NO
2014,6267,10/8/2014,ENSANCHE,10,NO,Mantenimiento del espacio público,Aceras,NO
2014,6275,10/8/2014,CASCO ANTIGUO,WEB,SI,Mantenimiento del espacio público,Aceras,
2014,6276,10/8/2014,ROCHAPEA,10,NO,Mantenimiento del espacio público,Aceras,SI
2014,6280,10/8/2014,CASCO ANTIGUO,10,SI,Mantenimiento del espacio público,Aceras,NO
2014,6322,10/9/2014,SAN JUAN,WEB,SI,Mantenimiento del espacio público,Aceras,
2014,6347,10/9/2014,SAN JORGE,10,NO,Mantenimiento del espacio público,Aceras,NO
2014,6349,10/9/2014,ERMITAGAÑA-MENDEBALDEA,10,SI,Mantenimiento del espacio público,Aceras,NO
2014,6352,10/9/2014,MILAGROSA,10,NO,Mantenimiento del espacio público,Aceras,NO
2014,6354,10/9/2014,ENSANCHE,10,NO,Mantenimiento del espacio público,Aceras,NO
2014,6368,10/10/2014,MENDILLORRI,10,NO,Mantenimiento del espacio público,Aceras,NO
2014,6390,10/10/2014,SAN JORGE,10,NO,Mantenimiento del espacio público,Aceras,NO
2014,6411,10/13/2014,CASCO ANTIGUO,10,SI,Mantenimiento del espacio público,Aceras,NO
2014,6441,10/13/2014,CHANTREA,10,NO,Mantenimiento del espacio público,Aceras,NO
2014,6471,10/14/2014,SAN JORGE,10,NO,Mantenimiento del espacio público,Aceras,NO
2014,6478,10/14/2014,SAN JUAN,WEB,SI,Mantenimiento del espacio público,Aceras,
2014,6490,10/14/2014,SAN JORGE,10,NO,Mantenimiento del espacio público,Aceras,NO
2014,6491,10/14/2014,SAN JORGE,10,NO,Mantenimiento del espacio público,Aceras,NO
2014,6493,10/14/2014,SAN JUAN,10,NO,Mantenimiento del espacio público,Aceras,NO
2014,6510,10/14/2014,ENSANCHE,WEB,SI,Mantenimiento del espacio público,Aceras,
2014,6531,10/15/2014,ERMITAGAÑA-MENDEBALDEA,10,NO,Mantenimiento del espacio público,Aceras,NO
2014,6547,10/16/2014,SAN JORGE,WEB,,Mantenimiento del espacio público,Aceras,
2014,6610,10/20/2014,ROCHAPEA,10,SI,Mantenimiento del espacio público,Aceras,SI
2014,6611,10/20/2014,ABEJERAS-AZPILAGAÑA,10,NO,Mantenimiento del espacio público,Aceras,NO
2014,6612,10/20/2014,MENDILLORRI,10,NO,Mantenimiento del espacio público,Aceras,NO
2014,6613,10/20/2014,MILAGROSA,10,NO,Mantenimiento del espacio público,Aceras,NO
2014,6662,10/22/2014,SAN JUAN,10,NO,Mantenimiento del espacio público,Aceras,NO
2014,6664,10/22/2014,-----No procede-----,WEB,SI,Mantenimiento del espacio público,Aceras,
2014,6666,10/22/2014,ERMITAGAÑA-MENDEBALDEA,10,NO,Mantenimiento del espacio público,Aceras,NO
2014,6690,10/22/2014,MENDILLORRI,10,SI,Mantenimiento del espacio público,Aceras,SI
2014,6693,10/22/2014,MILAGROSA,WEB,SI,Mantenimiento del espacio público,Aceras,
2014,6694,10/22/2014,MILAGROSA,WEB,SI,Mantenimiento del espacio público,Aceras,
2014,6705,10/23/2014,SAN JORGE,10,NO,Mantenimiento del espacio público,Aceras,NO
2014,6707,10/23/2014,MILAGROSA,WEB,SI,Mantenimiento del espacio público,Aceras,
2014,6717,10/24/2014,CHANTREA,10,NO,Mantenimiento del espacio público,Aceras,NO
2014,6731,10/24/2014,CASCO ANTIGUO,10,SI,Mantenimiento del espacio público,Aceras,NO
2014,6760,10/27/2014,CHANTREA,10,NO,Mantenimiento del espacio público,Aceras,NO
2014,6798,10/28/2014,ECHAVACOIZ,WEB,SI,Mantenimiento del espacio público,Aceras,
2014,6804,10/28/2014,MILAGROSA,10,SI,Mantenimiento del espacio público,Aceras,SI
2014,6809,10/28/2014,CHANTREA,10,SI,Mantenimiento del espacio público,Aceras,NO
2014,6813,10/28/2014,CASCO ANTIGUO,10,NO,Mantenimiento del espacio público,Aceras,NO
2014,6819,10/28/2014,ITURRAMA,10,NO,Mantenimiento del espacio público,Aceras,NO
2014,6821,10/28/2014,ROCHAPEA,WEB,,Mantenimiento del espacio público,Aceras,
2014,6867,10/30/2014,SAN JUAN,WEB,SI,Mantenimiento del espacio público,Aceras,
2014,6892,10/30/2014,MILAGROSA,WEB,SI,Mantenimiento del espacio público,Aceras,
2014,6919,11/3/2014,,10,NO,Mantenimiento del espacio público,Aceras,NO
2014,6928,11/3/2014,SAN JUAN,10,NO,Mantenimiento del espacio público,Aceras,NO
2014,6983,11/4/2014,SAN JUAN,10,NO,Mantenimiento del espacio público,Aceras,NO
2014,6986,11/4/2014,SAN JUAN,10,SI,Mantenimiento del espacio público,Aceras,SI
2014,6996,11/5/2014,MILAGROSA,10,NO,Mantenimiento del espacio público,Aceras,NO
2014,7014,11/6/2014,CHANTREA,10,NO,Mantenimiento del espacio público,Aceras,NO
2014,7026,11/6/2014,CHANTREA,WEB,SI,Mantenimiento del espacio público,Aceras,
2014,7033,11/6/2014,SAN JUAN,10,NO,Mantenimiento del espacio público,Aceras,SI
2014,7052,11/7/2014,SAN JUAN,10,SI,Mantenimiento del espacio público,Aceras,NO
2014,7056,11/7/2014,SAN JUAN,10,NO,Mantenimiento del espacio público,Aceras,NO
2014,7123,11/11/2014,SAN JUAN,10,NO,Mantenimiento del espacio público,Aceras,NO
2014,7152,11/12/2014,ROCHAPEA,10,NO,Mantenimiento del espacio público,Aceras,NO
2014,7165,11/13/2014,MENDILLORRI,10,NO,Mantenimiento del espacio público,Aceras,NO
2014,7172,11/13/2014,MILAGROSA,10,NO,Mantenimiento del espacio público,Aceras,SI
2014,7193,11/14/2014,SAN JUAN,10,NO,Mantenimiento del espacio público,Aceras,NO
2014,7204,11/14/2014,ERMITAGAÑA-MENDEBALDEA,10,NO,Mantenimiento del espacio público,Aceras,NO
2014,7214,11/17/2014,CASCO ANTIGUO,10,NO,Mantenimiento del espacio público,Aceras,NO
2014,7224,11/17/2014,SAN JORGE,10,NO,Mantenimiento del espacio público,Aceras,NO
2014,7233,11/17/2014,CHANTREA,10,SI,Mantenimiento del espacio público,Aceras,NO
2014,7289,11/18/2014,MILAGROSA,WEB,SI,Mantenimiento del espacio público,Aceras,
2014,7306,11/19/2014,ENSANCHE,10,NO,Mantenimiento del espacio público,Aceras,NO
2014,7313,11/20/2014,ROCHAPEA,10,NO,Mantenimiento del espacio público,Aceras,SI
2014,7316,11/20/2014,SAN JUAN,10,NO,Mantenimiento del espacio público,Aceras,NO
2014,7344,11/21/2014,ERMITAGAÑA-MENDEBALDEA,10,SI,Mantenimiento del espacio público,Aceras,NO
2014,7350,11/21/2014,SAN JORGE,10,NO,Mantenimiento del espacio público,Aceras,NO
2014,7352,11/21/2014,ERMITAGAÑA-MENDEBALDEA,10,SI,Mantenimiento del espacio público,Aceras,NO
2014,7362,11/24/2014,CASCO ANTIGUO,10,NO,Mantenimiento del espacio público,Aceras,NO
2014,7366,11/24/2014,ITURRAMA,10,NO,Mantenimiento del espacio público,Aceras,NO
2014,7412,11/25/2014,ROCHAPEA,10,NO,Mantenimiento del espacio público,Aceras,NO
2014,7413,11/25/2014,ROCHAPEA,10,NO,Mantenimiento del espacio público,Aceras,NO
2014,7435,11/25/2014,MILAGROSA,WEB,SI,Mantenimiento del espacio público,Aceras,
2014,7439,11/26/2014,CASCO ANTIGUO,WEB,SI,Mantenimiento del espacio público,Aceras,
2014,7440,11/26/2014,CHANTREA,10,NO,Mantenimiento del espacio público,Aceras,NO
2014,7456,11/26/2014,CASCO ANTIGUO,10,NO,Mantenimiento del espacio público,Aceras,NO
2014,7500,11/27/2014,ROCHAPEA,10,SI,Mantenimiento del espacio público,Aceras,NO
2014,7528,11/28/2014,ROCHAPEA,WEB,SI,Mantenimiento del espacio público,Aceras,
2014,7541,11/30/2014,SAN JUAN,WEB,SI,Mantenimiento del espacio público,Aceras,
2014,7566,12/1/2014,CHANTREA,10,NO,Mantenimiento del espacio público,Aceras,NO
2014,7576,12/1/2014,SAN JUAN,10,SI,Mantenimiento del espacio público,Aceras,NO
2014,7593,12/2/2014,CHANTREA,10,SI,Mantenimiento del espacio público,Aceras,NO
2014,7594,12/2/2014,CHANTREA,10,SI,Mantenimiento del espacio público,Aceras,NO
2014,7609,12/4/2014,SAN JUAN,10,NO,Mantenimiento del espacio público,Aceras,NO
2014,7623,12/4/2014,CASCO ANTIGUO,10,NO,Mantenimiento del espacio público,Aceras,SI
2014,7624,12/4/2014,SAN JUAN,10,SI,Mantenimiento del espacio público,Aceras,NO
2014,7634,12/4/2014,CASCO ANTIGUO,WEB,SI,Mantenimiento del espacio público,Aceras,
2014,7654,12/5/2014,ROCHAPEA,10,SI,Mantenimiento del espacio público,Aceras,NO
2014,7665,12/5/2014,SAN JUAN,10,NO,Mantenimiento del espacio público,Aceras,NO
2014,7666,12/5/2014,SAN JUAN,10,NO,Mantenimiento del espacio público,Aceras,NO
2014,7699,12/9/2014,ABEJERAS-AZPILAGAÑA,WEB,SI,Mantenimiento del espacio público,Aceras,
2014,7730,12/11/2014,ITURRAMA,10,NO,Mantenimiento del espacio público,Aceras,NO
2014,7734,12/11/2014,SAN JUAN,10,NO,Mantenimiento del espacio público,Aceras,SI
2014,7737,12/11/2014,MENDILLORRI,10,SI,Mantenimiento del espacio público,Aceras,NO
2014,7757,12/11/2014,MILAGROSA,WEB,,Mantenimiento del espacio público,Aceras,
2014,7760,12/12/2014,ENSANCHE,10,NO,Mantenimiento del espacio público,Aceras,SI
2014,7761,12/12/2014,ITURRAMA,10,NO,Mantenimiento del espacio público,Aceras,NO
2014,7767,12/12/2014,CASCO ANTIGUO,10,NO,Mantenimiento del espacio público,Aceras,SI
2014,7768,12/12/2014,ITURRAMA,10,NO,Mantenimiento del espacio público,Aceras,NO
2014,7821,12/16/2014,SAN JUAN,10,NO,Mantenimiento del espacio público,Aceras,NO
2014,7880,12/18/2014,ERMITAGAÑA-MENDEBALDEA,WEB,,Mantenimiento del espacio público,Aceras,
2014,7941,12/22/2014,MENDILLORRI,10,NO,Mantenimiento del espacio público,Aceras,NO
2014,7965,12/23/2014,ROCHAPEA,10,NO,Mantenimiento del espacio público,Aceras,NO
2014,7967,12/23/2014,SAN JUAN,10,NO,Mantenimiento del espacio público,Aceras,NO
2014,7976,12/23/2014,MILAGROSA,WEB,,Mantenimiento del espacio público,Aceras,
2014,8001,12/29/2014,SAN JUAN,10,NO,Mantenimiento del espacio público,Aceras,NO
2014,8025,12/30/2014,,WEB,SI,Mantenimiento del espacio público,Aceras,
2014,8026,12/30/2014,ENSANCHE,10,NO,Mantenimiento del espacio público,Aceras,NO
2014,91,1/8/2014,CHANTREA,10,NO,Otros,Agradecimientos actuación,NO
2014,101,1/8/2014,ENSANCHE,10,NO,Otros,Agradecimientos actuación,NO
2014,237,1/17/2014,ERMITAGAÑA-MENDEBALDEA,WEB,,Otros,Agradecimientos actuación,
2014,242,1/18/2014,,10,NO,Otros,Agradecimientos actuación,NO
2014,749,2/14/2014,ECHAVACOIZ,10,NO,Otros,Agradecimientos actuación,NO
2014,845,2/18/2014,BUZTINTXURI,WEB,SI,Otros,Agradecimientos actuación,
2014,1079,3/4/2014,,10,NO,Otros,Agradecimientos actuación,NO
2014,1368,3/17/2014,,10,NO,Otros,Agradecimientos actuación,NO
2014,2378,5/7/2014,ROCHAPEA,10,NO,Otros,Agradecimientos actuación,NO
2014,2439,5/12/2014,,10,NO,Otros,Agradecimientos actuación,NO
2014,2766,5/28/2014,,10,NO,Otros,Agradecimientos actuación,NO
2014,3242,6/16/2014,,10,NO,Otros,Agradecimientos actuación,NO
2014,3807,7/7/2014,-----Toda la ciudad-----,WEB,SI,Otros,Agradecimientos actuación,
2014,3938,7/15/2014,ITURRAMA,10,NO,Otros,Agradecimientos actuación,NO
2014,4360,7/28/2014,SAN JUAN,10,NO,Otros,Agradecimientos actuación,NO
2014,4772,8/13/2014,,10,NO,Otros,Agradecimientos actuación,NO
2014,5715,9/17/2014,SAN JORGE,10,NO,Otros,Agradecimientos actuación,NO
2014,5790,9/19/2014,MILAGROSA,10,NO,Otros,Agradecimientos actuación,NO
2014,5990,9/26/2014,-----No procede-----,WEB,,Otros,Agradecimientos actuación,
2014,6513,10/14/2014,CHANTREA,WEB,SI,Otros,Agradecimientos actuación,
2014,23,1/2/2014,ECHAVACOIZ,10,NO,Mantenimiento del espacio público,Alumbrado,NO
2014,67,1/7/2014,CHANTREA,WEB,SI,Mantenimiento del espacio público,Alumbrado,
2014,70,1/7/2014,SAN JORGE,10,NO,Mantenimiento del espacio público,Alumbrado,SI
2014,71,1/7/2014,ROCHAPEA,10,NO,Mantenimiento del espacio público,Alumbrado,NO
2014,149,1/10/2014,SAN JORGE,10,NO,Mantenimiento del espacio público,Alumbrado,NO
2014,181,1/13/2014,ROCHAPEA,10,NO,Mantenimiento del espacio público,Alumbrado,NO
2014,239,1/17/2014,CASCO ANTIGUO,10,NO,Mantenimiento del espacio público,Alumbrado,NO
2014,255,1/20/2014,ENSANCHE,10,SI,Mantenimiento del espacio público,Alumbrado,NO
2014,261,1/21/2014,-----Toda la ciudad-----,WEB,SI,Mantenimiento del espacio público,Alumbrado,
2014,295,1/22/2014,ENSANCHE,10,NO,Mantenimiento del espacio público,Alumbrado,NO
2014,325,1/23/2014,SAN JUAN,10,NO,Mantenimiento del espacio público,Alumbrado,NO
2014,365,1/27/2014,ERMITAGAÑA-MENDEBALDEA,10,NO,Mantenimiento del espacio público,Alumbrado,NO
2014,380,1/27/2014,BUZTINTXURI,10,NO,Mantenimiento del espacio público,Alumbrado,NO
2014,401,1/28/2014,MENDILLORRI,WEB,,Mantenimiento del espacio público,Alumbrado,
2014,414,1/29/2014,CASCO ANTIGUO,10,NO,Mantenimiento del espacio público,Alumbrado,NO
2014,552,2/5/2014,CASCO ANTIGUO,10,NO,Mantenimiento del espacio público,Alumbrado,NO
2014,631,2/10/2014,ECHAVACOIZ,WEB,SI,Mantenimiento del espacio público,Alumbrado,
2014,666,2/11/2014,MILAGROSA,10,NO,Mantenimiento del espacio público,Alumbrado,NO
2014,720,2/13/2014,SAN JORGE,10,NO,Mantenimiento del espacio público,Alumbrado,NO
2014,746,2/14/2014,ERMITAGAÑA-MENDEBALDEA,10,NO,Mantenimiento del espacio público,Alumbrado,NO
2014,769,2/14/2014,CASCO ANTIGUO,10,NO,Mantenimiento del espacio público,Alumbrado,NO
2014,770,2/15/2014,CHANTREA,10,NO,Mantenimiento del espacio público,Alumbrado,SI
2014,780,2/17/2014,ITURRAMA,10,NO,Mantenimiento del espacio público,Alumbrado,NO
2014,876,2/20/2014,CHANTREA,10,NO,Mantenimiento del espacio público,Alumbrado,SI
2014,886,2/20/2014,CHANTREA,10,NO,Mantenimiento del espacio público,Alumbrado,NO
2014,893,2/21/2014,CHANTREA,10,NO,Mantenimiento del espacio público,Alumbrado,NO
2014,948,2/25/2014,SAN JUAN,10,NO,Mantenimiento del espacio público,Alumbrado,NO
2014,1001,2/27/2014,ENSANCHE,10,NO,Mantenimiento del espacio público,Alumbrado,NO
2014,1074,3/4/2014,CASCO ANTIGUO,10,NO,Mantenimiento del espacio público,Alumbrado,NO
2014,1080,3/4/2014,,10,SI,Mantenimiento del espacio público,Alumbrado,NO
2014,1107,3/5/2014,SAN JUAN,10,NO,Mantenimiento del espacio público,Alumbrado,NO
2014,1159,3/7/2014,BUZTINTXURI,10,SI,Mantenimiento del espacio público,Alumbrado,NO
2014,1234,3/12/2014,CHANTREA,10,NO,Mantenimiento del espacio público,Alumbrado,NO
2014,1312,3/14/2014,ABEJERAS-AZPILAGAÑA,10,NO,Mantenimiento del espacio público,Alumbrado,NO
2014,1345,3/15/2014,ENSANCHE,10,NO,Mantenimiento del espacio público,Alumbrado,NO
2014,1393,3/18/2014,CHANTREA,10,NO,Mantenimiento del espacio público,Alumbrado,NO
2014,1409,3/18/2014,ROCHAPEA,10,SI,Mantenimiento del espacio público,Alumbrado,NO
2014,1415,3/18/2014,CHANTREA,WEB,SI,Mantenimiento del espacio público,Alumbrado,
2014,1444,3/20/2014,-----No procede-----,WEB,SI,Mantenimiento del espacio público,Alumbrado,
2014,1462,3/21/2014,ROCHAPEA,10,NO,Mantenimiento del espacio público,Alumbrado,NO
2014,1463,3/21/2014,ITURRAMA,10,NO,Mantenimiento del espacio público,Alumbrado,NO
2014,1530,3/26/2014,CASCO ANTIGUO,10,NO,Mantenimiento del espacio público,Alumbrado,NO
2014,1534,3/26/2014,CHANTREA,10,NO,Mantenimiento del espacio público,Alumbrado,NO
2014,1554,3/27/2014,SAN JUAN,WEB,SI,Mantenimiento del espacio público,Alumbrado,
2014,1555,3/27/2014,SAN JUAN,WEB,SI,Mantenimiento del espacio público,Alumbrado,
2014,1556,3/27/2014,SAN JUAN,WEB,SI,Mantenimiento del espacio público,Alumbrado,
2014,1578,3/28/2014,ABEJERAS-AZPILAGAÑA,WEB,SI,Mantenimiento del espacio público,Alumbrado,
2014,1633,3/31/2014,ECHAVACOIZ,10,NO,Mantenimiento del espacio público,Alumbrado,NO
2014,1637,3/31/2014,CASCO ANTIGUO,10,NO,Mantenimiento del espacio público,Alumbrado,NO
2014,1680,4/2/2014,ITURRAMA,10,SI,Mantenimiento del espacio público,Alumbrado,NO
2014,1693,4/2/2014,CHANTREA,10,NO,Mantenimiento del espacio público,Alumbrado,NO
2014,1694,4/2/2014,ITURRAMA,10,NO,Mantenimiento del espacio público,Alumbrado,NO
2014,1725,4/3/2014,MILAGROSA,10,NO,Mantenimiento del espacio público,Alumbrado,NO
2014,1734,4/4/2014,CHANTREA,10,SI,Mantenimiento del espacio público,Alumbrado,NO
2014,1760,4/5/2014,CHANTREA,10,NO,Mantenimiento del espacio público,Alumbrado,NO
2014,1761,4/5/2014,CHANTREA,10,NO,Mantenimiento del espacio público,Alumbrado,NO
2014,1762,4/5/2014,CHANTREA,10,NO,Mantenimiento del espacio público,Alumbrado,NO
2014,1842,4/8/2014,SAN JUAN,10,NO,Mantenimiento del espacio público,Alumbrado,NO
2014,1860,4/9/2014,ERMITAGAÑA-MENDEBALDEA,10,NO,Mantenimiento del espacio público,Alumbrado,NO
2014,1868,4/9/2014,ROCHAPEA,10,NO,Mantenimiento del espacio público,Alumbrado,NO
2014,1921,4/10/2014,MILAGROSA,10,NO,Mantenimiento del espacio público,Alumbrado,NO
2014,1947,4/11/2014,SAN JORGE,10,NO,Mantenimiento del espacio público,Alumbrado,NO
2014,2169,4/25/2014,ITURRAMA,10,NO,Mantenimiento del espacio público,Alumbrado,NO
2014,2177,4/28/2014,ROCHAPEA,WEB,,Mantenimiento del espacio público,Alumbrado,
2014,2325,5/6/2014,MILAGROSA,10,NO,Mantenimiento del espacio público,Alumbrado,NO
2014,2344,5/7/2014,SAN JUAN,WEB,SI,Mantenimiento del espacio público,Alumbrado,
2014,2510,5/14/2014,SAN JORGE,10,NO,Mantenimiento del espacio público,Alumbrado,NO
2014,2594,5/19/2014,ITURRAMA,10,NO,Mantenimiento del espacio público,Alumbrado,SI
2014,2720,5/26/2014,ITURRAMA,10,NO,Mantenimiento del espacio público,Alumbrado,NO
2014,2723,5/26/2014,ROCHAPEA,10,NO,Mantenimiento del espacio público,Alumbrado,NO
2014,2799,5/29/2014,MILAGROSA,10,NO,Mantenimiento del espacio público,Alumbrado,NO
2014,2816,5/30/2014,CHANTREA,10,NO,Mantenimiento del espacio público,Alumbrado,SI
2014,2825,5/30/2014,BUZTINTXURI,10,NO,Mantenimiento del espacio público,Alumbrado,NO
2014,2929,6/4/2014,ITURRAMA,WEB,SI,Mantenimiento del espacio público,Alumbrado,
2014,2961,6/4/2014,ITURRAMA,WEB,SI,Mantenimiento del espacio público,Alumbrado,
2014,2978,6/5/2014,-----Toda la ciudad-----,WEB,SI,Mantenimiento del espacio público,Alumbrado,
2014,3023,6/9/2014,CASCO ANTIGUO,WEB,SI,Mantenimiento del espacio público,Alumbrado,
2014,3103,6/10/2014,ERMITAGAÑA-MENDEBALDEA,10,NO,Mantenimiento del espacio público,Alumbrado,NO
2014,3221,6/13/2014,ROCHAPEA,10,SI,Mantenimiento del espacio público,Alumbrado,NO
2014,3328,6/19/2014,CHANTREA,10,NO,Mantenimiento del espacio público,Alumbrado,NO
2014,3384,6/20/2014,SAN JUAN,10,NO,Mantenimiento del espacio público,Alumbrado,NO
2014,3403,6/20/2014,ITURRAMA,10,NO,Mantenimiento del espacio público,Alumbrado,NO
2014,3601,6/27/2014,SAN JUAN,10,NO,Mantenimiento del espacio público,Alumbrado,NO
2014,4196,7/22/2014,BUZTINTXURI,10,NO,Mantenimiento del espacio público,Alumbrado,NO
2014,4373,7/29/2014,CHANTREA,10,SI,Mantenimiento del espacio público,Alumbrado,NO
2014,4428,7/31/2014,CASCO ANTIGUO,WEB,SI,Mantenimiento del espacio público,Alumbrado,
2014,4443,7/31/2014,BUZTINTXURI,10,SI,Mantenimiento del espacio público,Alumbrado,NO
2014,4522,8/4/2014,ENSANCHE,10,NO,Mantenimiento del espacio público,Alumbrado,NO
2014,4541,8/5/2014,CASCO ANTIGUO,10,NO,Mantenimiento del espacio público,Alumbrado,NO
2014,4820,8/18/2014,ITURRAMA,WEB,SI,Mantenimiento del espacio público,Alumbrado,
2014,4861,8/19/2014,ENSANCHE,10,NO,Mantenimiento del espacio público,Alumbrado,SI
2014,4865,8/19/2014,ENSANCHE,WEB,SI,Mantenimiento del espacio público,Alumbrado,
2014,4884,8/20/2014,ERMITAGAÑA-MENDEBALDEA,WEB,NO,Mantenimiento del espacio público,Alumbrado,
2014,4894,8/20/2014,ROCHAPEA,10,NO,Mantenimiento del espacio público,Alumbrado,NO
2014,5042,8/26/2014,SAN JORGE,WEB,SI,Mantenimiento del espacio público,Alumbrado,
2014,5168,9/1/2014,ERMITAGAÑA-MENDEBALDEA,10,SI,Mantenimiento del espacio público,Alumbrado,NO
2014,5218,9/2/2014,ERMITAGAÑA-MENDEBALDEA,10,NO,Mantenimiento del espacio público,Alumbrado,NO
2014,5334,9/5/2014,ERMITAGAÑA-MENDEBALDEA,10,SI,Mantenimiento del espacio público,Alumbrado,NO
2014,5346,9/5/2014,CHANTREA,10,SI,Mantenimiento del espacio público,Alumbrado,NO
2014,5389,9/8/2014,ENSANCHE,10,NO,Mantenimiento del espacio público,Alumbrado,NO
2014,5406,9/9/2014,ENSANCHE,10,NO,Mantenimiento del espacio público,Alumbrado,NO
2014,5449,9/10/2014,MENDILLORRI,WEB,SI,Mantenimiento del espacio público,Alumbrado,
2014,5451,9/10/2014,-----No procede-----,WEB,SI,Mantenimiento del espacio público,Alumbrado,
2014,5461,9/10/2014,ROCHAPEA,10,SI,Mantenimiento del espacio público,Alumbrado,NO
2014,5523,9/11/2014,SAN JORGE,10,NO,Mantenimiento del espacio público,Alumbrado,SI
2014,5525,9/11/2014,SAN JORGE,10,NO,Mantenimiento del espacio público,Alumbrado,NO
2014,5602,9/15/2014,ITURRAMA,WEB,SI,Mantenimiento del espacio público,Alumbrado,
2014,5604,9/15/2014,ABEJERAS-AZPILAGAÑA,10,NO,Mantenimiento del espacio público,Alumbrado,NO
2014,5630,9/15/2014,MENDILLORRI,10,NO,Mantenimiento del espacio público,Alumbrado,NO
2014,5673,9/16/2014,CASCO ANTIGUO,10,SI,Mantenimiento del espacio público,Alumbrado,NO
2014,5680,9/16/2014,MILAGROSA,10,SI,Mantenimiento del espacio público,Alumbrado,NO
2014,5729,9/17/2014,ERMITAGAÑA-MENDEBALDEA,10,NO,Mantenimiento del espacio público,Alumbrado,SI
2014,5832,9/22/2014,CASCO ANTIGUO,10,SI,Mantenimiento del espacio público,Alumbrado,NO
2014,5852,9/22/2014,ENSANCHE,10,NO,Mantenimiento del espacio público,Alumbrado,NO
2014,5869,9/23/2014,ECHAVACOIZ,WEB,SI,Mantenimiento del espacio público,Alumbrado,
